company,companyLabel,countryLabel,shipsBuilt,sizeClass,shipsInClass
http://www.wikidata.org/entity/Q2292711,Адмиралтейские верфи,Россия,85,4_handysize (130-180м),10
http://www.wikidata.org/entity/Q11962478,Brødrene Aa,Норвегия,41,1_малое (<25м),9
http://www.wikidata.org/entity/Q16607020,Щецинская судоверфь имени Адольфа Варского,Польша,248,3_mini-handy (100-130м),14
http://www.wikidata.org/entity/Q20112666,Oma Baatbyggeri,Норвегия,30,2_прибрежное (25-100м),21
http://www.wikidata.org/entity/Q20112666,Oma Baatbyggeri,Норвегия,30,1_малое (<25м),8
http://www.wikidata.org/entity/Q30299580,Båtservice Mandal Verft,Норвегия,18,2_прибрежное (25-100м),17
http://www.wikidata.org/entity/Q44061496,Wight Shipyard,Великобритания,4,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q131628529,Austal Philippines,Филиппины,3,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q317300,Kaiserliche Werft Wilhelmshaven,Германия,17,4_handysize (130-180м),7
http://www.wikidata.org/entity/Q317300,Kaiserliche Werft Wilhelmshaven,Германская империя,17,4_handysize (130-180м),7
http://www.wikidata.org/entity/Q369524,Ganz Works,Венгрия,9,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q882348,Volkswerft,Германия,121,2_прибрежное (25-100м),23
http://www.wikidata.org/entity/Q1393251,Fairfield Shipbuilding and Engineering Company,Великобритания,181,8_vlcc и крупнее (>330м),2
http://www.wikidata.org/entity/Q1676324,Jacobs-Werft,,4,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q1699428,John Brown & Company,Великобритания,224,5_handymax (180-200м),18
http://www.wikidata.org/entity/Q1888079,Портсмут,Великобритания,92,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q2567444,Wichhorst-Werft,Германия,3,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q2754053,Арсенал флота в Сасэбо,Япония,42,4_handysize (130-180м),9
http://www.wikidata.org/entity/Q3655760,Cantiere navale fratelli Orlando,Италия,32,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q11357147,Mitsubishi Heavy Industries Nagasaki Shipyard & Machinery,Япония,163,6_panamax (200-295м),59
http://www.wikidata.org/entity/Q11478590,Судоверфь Кавасаки,Японская империя,20,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q320012,Flender Werke,Германия,103,5_handymax (180-200м),25
http://www.wikidata.org/entity/Q320012,Flender Werke,Нацистская Германия,103,5_handymax (180-200м),25
http://www.wikidata.org/entity/Q320012,Flender Werke,Германский рейх,103,5_handymax (180-200м),25
http://www.wikidata.org/entity/Q489243,Samsung Heavy Industries,Республика Корея,831,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q748148,Kawasaki Heavy Industries,Япония,94,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q2634589,Черноморский судостроительный завод,Украина,104,6_panamax (200-295м),10
http://www.wikidata.org/entity/Q2634589,Черноморский судостроительный завод,Украина,104,7_capesize (295-330м),3
http://www.wikidata.org/entity/Q3655767,Cantieri Navali del Tirreno Riuniti,Италия,58,3_mini-handy (100-130м),13
http://www.wikidata.org/entity/Q10543891,Karlskronavarvet,Швеция,96,2_прибрежное (25-100м),12
http://www.wikidata.org/entity/Q10562558,Lindholmen Shipyard,Швеция,40,4_handysize (130-180м),9
http://www.wikidata.org/entity/Q12676301,"Vakarų laivų gamykla, AB",Литва,3,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q14927575,Langesund mekaniske verksted,Норвегия,8,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q15637769,CRIST,Польша,34,4_handysize (130-180м),9
http://www.wikidata.org/entity/Q19827622,Orskov Yard,Дания,163,2_прибрежное (25-100м),120
http://www.wikidata.org/entity/Q21755408,J & G Thomson,,5,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q290188,Gio. Ansaldo & C.,Италия,74,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q292745,AG Vulcan Stettin,Веймарская республика,195,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q292745,AG Vulcan Stettin,Германская империя,195,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q524435,Нью-Йоркская военно-морская верфь,США,90,7_capesize (295-330м),2
http://www.wikidata.org/entity/Q617597,Alexander Stephen and Sons,Великобритания,87,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q12002778,Stavanger Støberi & Dok,Норвегия,75,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q839974,Северная верфь,Россия,140,4_handysize (130-180м),11
http://www.wikidata.org/entity/Q894573,Boston Navy Yard,США,143,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q3655757,Sestri Ponente shipyard,Италия,10,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q7699876,Tenix Defence,,11,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q16575033,Hijos de J. Barreras,Испания,51,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q97695107,Béliard-Crighton,Бельгия,5,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q1227511,Naval Group,Франция,60,3_mini-handy (100-130м),15
http://www.wikidata.org/entity/Q483564,STX Offshore & Shipbuilding,Республика Корея,112,5_handymax (180-200м),37
http://www.wikidata.org/entity/Q626585,Верфь Hyundai Mipo,Республика Корея,1481,5_handymax (180-200м),699
http://www.wikidata.org/entity/Q810783,Bath Iron Works,США,283,4_handysize (130-180м),7
http://www.wikidata.org/entity/Q2082380,Bethlehem Shipbuilding,США,273,5_handymax (180-200м),7
http://www.wikidata.org/entity/Q2082380,Bethlehem Shipbuilding,США,273,6_panamax (200-295м),5
http://www.wikidata.org/entity/Q5208288,Mangalia Shipyard,Румыния,123,6_panamax (200-295м),72
http://www.wikidata.org/entity/Q5613742,CSSC Offshore & Marine Engineering Company,Китай,302,5_handymax (180-200м),174
http://www.wikidata.org/entity/Q11401869,Kitanihon Shipbuilding,Япония,129,4_handysize (130-180м),85
http://www.wikidata.org/entity/Q13220673,Виккерс,Великобритания,47,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q16889827,Sekwang,,4,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q17749542,Q17749542,Норвегия,61,3_mini-handy (100-130м),13
http://www.wikidata.org/entity/Q17749542,Q17749542,Норвегия,61,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q19374770,Horten Verft,Норвегия,21,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q29569261,Варненский судостроительный завод,Болгария,103,6_panamax (200-295м),7
http://www.wikidata.org/entity/Q50136501,Aas Mek. Verksted AS,Норвегия,45,2_прибрежное (25-100м),45
http://www.wikidata.org/entity/Q52265373,Trosvik Verksted,Норвегия,88,4_handysize (130-180м),10
http://www.wikidata.org/entity/Q52286492,Sterkoder,Норвегия,38,4_handysize (130-180м),6
http://www.wikidata.org/entity/Q53909604,Qingshan Shipyard,Китай,120,4_handysize (130-180м),67
http://www.wikidata.org/entity/Q56239675,Damen Shipyards Bergum,Нидерланды,96,3_mini-handy (100-130м),15
http://www.wikidata.org/entity/Q56277974,Qiuxin Shipyard,Китай,10,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q56605049,AVIC Dingheng Shipbuilding,Китай,47,4_handysize (130-180м),26
http://www.wikidata.org/entity/Q56605049,AVIC Dingheng Shipbuilding,Китай,47,3_mini-handy (100-130м),16
http://www.wikidata.org/entity/Q87594828,Unión Naval de Levante,Испания,25,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q106351770,Taizhou Kouan Shipbuilding Co Ltd,Китай,80,4_handysize (130-180м),39
http://www.wikidata.org/entity/Q126907859,Qingdao Heshun Shipyard,Китай,9,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q652491,Orenstein & Koppel,Германия,30,2_прибрежное (25-100м),9
http://www.wikidata.org/entity/Q1103714,Clyde Shipbuilding Company,Великобритания,5,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q1559702,Götaverken,Швеция,90,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q1583714,Hanseatische Werft,Германия,7,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q1604557,Elsinore Shipyard and Machine Construction,Дания,59,2_прибрежное (25-100м),10
http://www.wikidata.org/entity/Q2578500,William Doxford & Sons,Великобритания,85,6_panamax (200-295м),6
http://www.wikidata.org/entity/Q2666279,Cassens Werft GmbH,Германия,68,2_прибрежное (25-100м),39
http://www.wikidata.org/entity/Q2868910,Ateliers et Chantiers de la Seine-Maritime,Франция,6,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q3719328,ST Engineering,Сингапур,3,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q4050834,Tenix Pty Limited,Австралия,5,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q4744979,American Ship Building Company,США,78,8_vlcc и крупнее (>330м),3
http://www.wikidata.org/entity/Q10542877,Kalmar shipyard,Швеция,10,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q14927575,Langesund mekaniske verksted,Норвегия,8,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q17750722,Bolsønes Verft,Норвегия,14,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q17772480,Fiskerstrand Verft,Норвегия,42,2_прибрежное (25-100м),34
http://www.wikidata.org/entity/Q17772480,Fiskerstrand Verft,Норвегия,42,3_mini-handy (100-130м),9
http://www.wikidata.org/entity/Q18343360,Ankerløkken Verft,Норвегия,54,2_прибрежное (25-100м),13
http://www.wikidata.org/entity/Q20552874,Haugesunds Slip,Норвегия,17,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q25425169,Trønderverftet,Норвегия,28,2_прибрежное (25-100м),27
http://www.wikidata.org/entity/Q52276452,Hjørungavaag Verksted,Норвегия,16,2_прибрежное (25-100м),13
http://www.wikidata.org/entity/Q52280075,Flekkefjord Slipp & Maskinfabrikk AS,Норвегия,43,2_прибрежное (25-100м),34
http://www.wikidata.org/entity/Q54165966,Drageslipen,Норвегия,8,2_прибрежное (25-100м),8
http://www.wikidata.org/entity/Q110655590,Sölvesborgs varv,Швеция,8,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q877321,Pella Sietas,Германия,555,3_mini-handy (100-130м),127
http://www.wikidata.org/entity/Q924701,Бродосплит,Хорватия,107,5_handymax (180-200м),31
http://www.wikidata.org/entity/Q924701,Бродосплит,Хорватия,107,6_panamax (200-295м),26
http://www.wikidata.org/entity/Q1369698,ENVC Shipyard,Португалия,70,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q1548575,"R. & W. Hawthorn, Leslie and Company",Великобритания,129,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q1778277,Odense Steel Shipyard,Дания,188,6_panamax (200-295м),49
http://www.wikidata.org/entity/Q1778277,Odense Steel Shipyard,Дания,188,8_vlcc и крупнее (>330м),60
http://www.wikidata.org/entity/Q1817824,Uljanik,Хорватия,151,4_handysize (130-180м),77
http://www.wikidata.org/entity/Q1817824,Uljanik,Хорватия,151,5_handymax (180-200м),35
http://www.wikidata.org/entity/Q1817824,Uljanik,Австро-Венгрия,151,4_handysize (130-180м),77
http://www.wikidata.org/entity/Q1817824,Uljanik,Австро-Венгрия,151,5_handymax (180-200м),35
http://www.wikidata.org/entity/Q1817824,Uljanik,Югославия,151,4_handysize (130-180м),77
http://www.wikidata.org/entity/Q1817824,Uljanik,Югославия,151,5_handymax (180-200м),35
http://www.wikidata.org/entity/Q2061530,Swan Hunter,Великобритания,311,5_handymax (180-200м),8
http://www.wikidata.org/entity/Q4680167,Constanța Shipyard,Румыния,34,4_handysize (130-180м),16
http://www.wikidata.org/entity/Q5709680,Astilleros Españoles,Испания,12,6_panamax (200-295м),5
http://www.wikidata.org/entity/Q5871699,Kanadevia Corporation,Япония,69,7_capesize (295-330м),2
http://www.wikidata.org/entity/Q6764149,Marine Industries Limited,Канада,34,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q7106970,Oskarshamn Shipyard,Швеция,34,4_handysize (130-180м),8
http://www.wikidata.org/entity/Q11382579,Sasebo Heavy Industries,Япония,270,8_vlcc и крупнее (>330м),3
http://www.wikidata.org/entity/Q11481552,Tsuneishi Shipbuilding,Япония,600,6_panamax (200-295м),292
http://www.wikidata.org/entity/Q11972223,Glommen Mekaniske verksted,Норвегия,23,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q12740726,Severnav,Румыния,54,4_handysize (130-180м),7
http://www.wikidata.org/entity/Q13553160,Верфь Китая CSC Jinling Shipyard,Китай,243,4_handysize (130-180м),81
http://www.wikidata.org/entity/Q36878065,České loděnice,Чехия,7,2_прибрежное (25-100м),8
http://www.wikidata.org/entity/Q47109032,Langsten Slip & Båtbyggeri,Норвегия,63,2_прибрежное (25-100м),43
http://www.wikidata.org/entity/Q49961350,Boelwerf Vlaanderen NV,Бельгия,23,4_handysize (130-180м),11
http://www.wikidata.org/entity/Q113516515,Astilleros y Construcciones,Испания,4,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q131983362,Q131983362,Бельгия,10,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q135243132,Scheepswerf De Vooruitgang,Нидерланды,10,2_прибрежное (25-100м),9
http://www.wikidata.org/entity/Q277630,A&P Group,Великобритания,29,2_прибрежное (25-100м),8
